-1.647355769e+01	-6.319711538e+00	nan
-1.647355769e+01	-6.266826923e+00	nan
-1.647355769e+01	-6.213942308e+00	nan
-1.647355769e+01	-6.161057692e+00	4.996710291e+01
-1.647355769e+01	-6.108173077e+00	4.918487718e+01
-1.647355769e+01	-6.055288462e+00	5.236519452e+01
-1.647355769e+01	-6.002403846e+00	4.967913218e+01
-1.647355769e+01	-5.949519231e+00	5.247271882e+01
-1.647355769e+01	-5.896634615e+00	nan
-1.647355769e+01	-5.843750000e+00	5.257707844e+01
-1.647355769e+01	-5.790865385e+00	5.161696629e+01
-1.647355769e+01	-5.737980769e+00	5.440787306e+01
-1.647355769e+01	-5.685096154e+00	4.847647105e+01
-1.647355769e+01	-5.632211538e+00	4.876289971e+01
-1.647355769e+01	-5.579326923e+00	4.907299878e+01
-1.647355769e+01	-5.526442308e+00	4.974540729e+01
-1.647355769e+01	-5.473557692e+00	4.805983481e+01
-1.647355769e+01	-5.420673077e+00	4.949655491e+01
-1.647355769e+01	-5.367788462e+00	5.198107336e+01
-1.647355769e+01	-5.314903846e+00	5.475627621e+01
-1.647355769e+01	-5.262019231e+00	4.858968574e+01
-1.647355769e+01	-5.209134615e+00	5.135827308e+01
-1.647355769e+01	-5.156250000e+00	4.909768666e+01
-1.647355769e+01	-5.103365385e+00	4.646368099e+01
-1.647355769e+01	-5.050480769e+00	4.767200218e+01
-1.647355769e+01	-4.997596154e+00	5.042820067e+01
-1.647355769e+01	-4.944711538e+00	5.217043028e+01
-1.647355769e+01	-4.891826923e+00	4.973486922e+01
-1.647355769e+01	-4.838942308e+00	5.091592770e+01
-1.647355769e+01	-4.786057692e+00	4.772750192e+01
-1.647355769e+01	-4.733173077e+00	4.896063004e+01
-1.647355769e+01	-4.680288462e+00	4.802888360e+01
-1.647355769e+01	-4.627403846e+00	5.009197883e+01
-1.647355769e+01	-4.574519231e+00	4.747272064e+01
-1.647355769e+01	-4.521634615e+00	4.773325865e+01
-1.647355769e+01	-4.468750000e+00	4.629435061e+01
-1.647355769e+01	-4.415865385e+00	4.690505501e+01
-1.647355769e+01	-4.362980769e+00	4.585455003e+01
-1.647355769e+01	-4.310096154e+00	4.591421798e+01
-1.647355769e+01	-4.257211538e+00	4.731972857e+01
-1.647355769e+01	-4.204326923e+00	4.769688667e+01
-1.647355769e+01	-4.151442308e+00	4.718926798e+01
-1.647355769e+01	-4.098557692e+00	4.941226074e+01
-1.647355769e+01	-4.045673077e+00	4.754280994e+01
-1.647355769e+01	-3.992788462e+00	4.890151257e+01
-1.647355769e+01	-3.939903846e+00	4.848146058e+01
-1.647355769e+01	-3.887019231e+00	4.705627649e+01
-1.647355769e+01	-3.834134615e+00	4.812178227e+01
-1.647355769e+01	-3.781250000e+00	4.766771419e+01
-1.647355769e+01	-3.728365385e+00	4.728531755e+01
-1.647355769e+01	-3.675480769e+00	4.728896257e+01
-1.647355769e+01	-3.622596154e+00	4.797226582e+01
-1.647355769e+01	-3.569711538e+00	5.143667456e+01
-1.647355769e+01	-3.516826923e+00	5.088817532e+01
-1.647355769e+01	-3.463942308e+00	4.916898865e+01
-1.647355769e+01	-3.411057692e+00	4.944329801e+01
-1.647355769e+01	-3.358173077e+00	4.975040894e+01
-1.647355769e+01	-3.305288462e+00	4.724231074e+01
-1.647355769e+01	-3.252403846e+00	4.857161417e+01
-1.647355769e+01	-3.199519231e+00	4.823354810e+01
-1.647355769e+01	-3.146634615e+00	4.842625559e+01
-1.647355769e+01	-3.093750000e+00	4.721014554e+01
-1.647355769e+01	-3.040865385e+00	4.734465198e+01
-1.647355769e+01	-2.987980769e+00	4.787000003e+01
-1.647355769e+01	-2.935096154e+00	4.835061531e+01
-1.647355769e+01	-2.882211538e+00	4.994494716e+01
-1.647355769e+01	-2.829326923e+00	5.030470643e+01
-1.647355769e+01	-2.776442308e+00	4.826937975e+01
-1.647355769e+01	-2.723557692e+00	4.862883754e+01
-1.647355769e+01	-2.670673077e+00	4.848251792e+01
-1.647355769e+01	-2.617788462e+00	4.906398069e+01
-1.647355769e+01	-2.564903846e+00	4.821886931e+01
-1.647355769e+01	-2.512019231e+00	5.045436360e+01
-1.647355769e+01	-2.459134615e+00	4.913049201e+01
-1.647355769e+01	-2.406250000e+00	4.800293573e+01
-1.647355769e+01	-2.353365385e+00	4.938278010e+01
-1.647355769e+01	-2.300480769e+00	5.192035236e+01
-1.647355769e+01	-2.247596154e+00	5.366113172e+01
-1.647355769e+01	-2.194711538e+00	5.021244161e+01
-1.647355769e+01	-2.141826923e+00	4.865087574e+01
-1.647355769e+01	-2.088942308e+00	5.055533495e+01
-1.647355769e+01	-2.036057692e+00	5.055559742e+01
-1.647355769e+01	-1.983173077e+00	4.781219537e+01
-1.647355769e+01	-1.930288462e+00	4.965618972e+01
-1.647355769e+01	-1.877403846e+00	5.020239146e+01
-1.647355769e+01	-1.824519231e+00	4.939369573e+01
-1.647355769e+01	-1.771634615e+00	5.261601302e+01
-1.647355769e+01	-1.718750000e+00	5.259310660e+01
-1.647355769e+01	-1.665865385e+00	5.357703066e+01
-1.647355769e+01	-1.612980769e+00	5.181596689e+01
-1.647355769e+01	-1.560096154e+00	5.523697722e+01
-1.647355769e+01	-1.507211538e+00	5.072603826e+01
-1.647355769e+01	-1.454326923e+00	4.722170094e+01
-1.647355769e+01	-1.401442308e+00	4.935430806e+01
-1.647355769e+01	-1.348557692e+00	4.797513927e+01
-1.647355769e+01	-1.295673077e+00	4.822749829e+01
-1.647355769e+01	-1.242788462e+00	4.757410371e+01
-1.647355769e+01	-1.189903846e+00	4.826853424e+01
-1.647355769e+01	-1.137019231e+00	4.771385045e+01
-1.647355769e+01	-1.084134615e+00	4.872667485e+01
-1.647355769e+01	-1.031250000e+00	5.016341499e+01
-1.647355769e+01	-9.783653846e-01	4.907536738e+01
-1.647355769e+01	-9.254807692e-01	5.000901548e+01
-1.647355769e+01	-8.725961538e-01	4.993077994e+01
-1.647355769e+01	-8.197115385e-01	4.756699463e+01
-1.647355769e+01	-7.668269231e-01	4.977464447e+01
-1.647355769e+01	-7.139423077e-01	4.842362753e+01
-1.647355769e+01	-6.610576923e-01	4.750880189e+01
-1.647355769e+01	-6.081730769e-01	4.827414893e+01
-1.647355769e+01	-5.552884615e-01	4.702973776e+01
-1.647355769e+01	-5.024038462e-01	4.839485782e+01
-1.647355769e+01	-4.495192308e-01	5.207856418e+01
-1.647355769e+01	-3.966346154e-01	4.754337837e+01
-1.647355769e+01	-3.437500000e-01	4.849066216e+01
-1.647355769e+01	-2.908653846e-01	4.686014687e+01
-1.647355769e+01	-2.379807692e-01	5.009561303e+01
-1.647355769e+01	-1.850961538e-01	4.863886321e+01
-1.647355769e+01	-1.322115385e-01	4.768825229e+01
-1.647355769e+01	-7.932692308e-02	4.645419169e+01
-1.647355769e+01	-2.644230769e-02	4.710831898e+01
-1.647355769e+01	2.644230769e-02	4.617403729e+01
-1.647355769e+01	7.932692308e-02	4.915800302e+01
-1.647355769e+01	1.322115385e-01	4.824638010e+01
-1.647355769e+01	1.850961538e-01	4.900882773e+01
-1.647355769e+01	2.379807692e-01	4.808762258e+01
-1.647355769e+01	2.908653846e-01	4.737319704e+01
-1.647355769e+01	3.437500000e-01	4.930230065e+01
-1.647355769e+01	3.966346154e-01	4.691671989e+01
-1.647355769e+01	4.495192308e-01	4.769972699e+01
-1.647355769e+01	5.024038462e-01	4.969980011e+01
-1.647355769e+01	5.552884615e-01	4.746630494e+01
-1.647355769e+01	6.081730769e-01	4.945324538e+01
-1.647355769e+01	6.610576923e-01	5.033201707e+01
-1.647355769e+01	7.139423077e-01	4.516805494e+01
-1.647355769e+01	7.668269231e-01	4.731078944e+01
-1.647355769e+01	8.197115385e-01	4.990492044e+01
-1.647355769e+01	8.725961538e-01	nan
-1.647355769e+01	9.254807692e-01	5.133603010e+01
-1.647355769e+01	9.783653846e-01	4.773040903e+01
-1.647355769e+01	1.031250000e+00	4.657516060e+01
-1.647355769e+01	1.084134615e+00	4.450916408e+01
-1.647355769e+01	1.137019231e+00	4.559231879e+01
-1.647355769e+01	1.189903846e+00	nan
-1.647355769e+01	1.242788462e+00	5.056385596e+01
-1.647355769e+01	1.295673077e+00	nan
-1.647355769e+01	1.348557692e+00	4.869133087e+01
-1.647355769e+01	1.401442308e+00	4.763961001e+01
-1.647355769e+01	1.454326923e+00	4.863225360e+01
-1.647355769e+01	1.507211538e+00	nan
-1.647355769e+01	1.560096154e+00	5.038440373e+01
-1.647355769e+01	1.612980769e+00	nan
-1.647355769e+01	1.665865385e+00	nan
-1.647355769e+01	1.718750000e+00	nan
-1.647355769e+01	1.771634615e+00	5.059777969e+01
-1.647355769e+01	1.824519231e+00	nan
-1.647355769e+01	1.877403846e+00	nan
-1.647355769e+01	1.930288462e+00	nan
-1.647355769e+01	1.983173077e+00	5.084735476e+01
-1.647355769e+01	2.036057692e+00	4.743429956e+01
-1.647355769e+01	2.088942308e+00	4.746764959e+01
-1.647355769e+01	2.141826923e+00	4.693129858e+01
-1.647355769e+01	2.194711538e+00	4.922266064e+01
-1.647355769e+01	2.247596154e+00	5.094194112e+01
-1.647355769e+01	2.300480769e+00	5.091595556e+01
-1.647355769e+01	2.353365385e+00	4.813269502e+01
-1.647355769e+01	2.406250000e+00	5.081263033e+01
-1.647355769e+01	2.459134615e+00	nan
-1.647355769e+01	2.512019231e+00	nan
-1.647355769e+01	2.564903846e+00	5.052422214e+01
-1.647355769e+01	2.617788462e+00	nan
-1.647355769e+01	2.670673077e+00	5.024218596e+01
-1.647355769e+01	2.723557692e+00	4.733433698e+01
-1.647355769e+01	2.776442308e+00	4.714957070e+01
-1.647355769e+01	2.829326923e+00	nan
-1.647355769e+01	2.882211538e+00	4.673037973e+01
-1.647355769e+01	2.935096154e+00	4.923761089e+01
-1.647355769e+01	2.987980769e+00	4.726105944e+01
-1.647355769e+01	3.040865385e+00	4.699998919e+01
-1.647355769e+01	3.093750000e+00	4.571533151e+01
-1.647355769e+01	3.146634615e+00	4.644264738e+01
-1.647355769e+01	3.199519231e+00	nan
-1.647355769e+01	3.252403846e+00	4.757820875e+01
-1.647355769e+01	3.305288462e+00	4.727304385e+01
-1.647355769e+01	3.358173077e+00	4.350759384e+01
-1.647355769e+01	3.411057692e+00	4.264385754e+01
-1.647355769e+01	3.463942308e+00	4.635472190e+01
-1.647355769e+01	3.516826923e+00	nan
-1.647355769e+01	3.569711538e+00	4.577161948e+01
-1.647355769e+01	3.622596154e+00	nan
-1.647355769e+01	3.675480769e+00	nan
-1.647355769e+01	3.728365385e+00	nan
-1.647355769e+01	3.781250000e+00	nan
-1.647355769e+01	3.834134615e+00	nan
-1.647355769e+01	3.887019231e+00	nan
-1.647355769e+01	3.939903846e+00	nan
-1.647355769e+01	3.992788462e+00	nan
-1.647355769e+01	4.045673077e+00	nan
-1.647355769e+01	4.098557692e+00	nan
-1.647355769e+01	4.151442308e+00	nan
-1.647355769e+01	4.204326923e+00	nan
-1.647355769e+01	4.257211538e+00	nan
-1.647355769e+01	4.310096154e+00	nan
-1.647355769e+01	4.362980769e+00	nan
-1.647355769e+01	4.415865385e+00	nan
-1.647355769e+01	4.468750000e+00	nan
-1.647355769e+01	4.521634615e+00	nan
-1.647355769e+01	4.574519231e+00	nan
-1.647355769e+01	4.627403846e+00	nan
-1.647355769e+01	4.680288462e+00	nan
-1.647355769e+01	4.733173077e+00	nan
-1.647355769e+01	4.786057692e+00	nan
-1.647355769e+01	4.838942308e+00	nan
-1.647355769e+01	4.891826923e+00	nan
-1.647355769e+01	4.944711538e+00	nan
-1.647355769e+01	4.997596154e+00	nan
-1.647355769e+01	5.050480769e+00	nan
-1.647355769e+01	5.103365385e+00	nan
-1.647355769e+01	5.156250000e+00	nan
-1.647355769e+01	5.209134615e+00	nan
-1.647355769e+01	5.262019231e+00	nan
-1.647355769e+01	5.314903846e+00	nan
-1.647355769e+01	5.367788462e+00	nan
-1.647355769e+01	5.420673077e+00	nan
-1.647355769e+01	5.473557692e+00	nan
-1.647355769e+01	5.526442308e+00	nan
-1.647355769e+01	5.579326923e+00	nan
-1.647355769e+01	5.632211538e+00	nan
-1.647355769e+01	5.685096154e+00	nan
-1.647355769e+01	5.737980769e+00	nan
-1.647355769e+01	5.790865385e+00	nan
-1.647355769e+01	5.843750000e+00	nan
-1.647355769e+01	5.896634615e+00	nan
-1.647355769e+01	5.949519231e+00	nan
-1.647355769e+01	6.002403846e+00	nan
-1.647355769e+01	6.055288462e+00	nan
-1.647355769e+01	6.108173077e+00	nan
-1.647355769e+01	6.161057692e+00	nan
-1.647355769e+01	6.213942308e+00	nan
-1.647355769e+01	6.266826923e+00	nan
-1.647355769e+01	6.319711538e+00	nan
-1.647355769e+01	6.372596154e+00	nan
-1.647355769e+01	6.425480769e+00	nan
-1.647355769e+01	6.478365385e+00	nan
-1.647355769e+01	6.531250000e+00	nan
-1.647355769e+01	6.584134615e+00	nan
-1.647355769e+01	6.637019231e+00	nan
-1.647355769e+01	6.689903846e+00	nan
-1.647355769e+01	6.742788462e+00	nan
-1.647355769e+01	6.795673077e+00	nan
-1.647355769e+01	6.848557692e+00	nan
-1.647355769e+01	6.901442308e+00	nan
-1.647355769e+01	6.954326923e+00	nan
-1.647355769e+01	7.007211538e+00	nan
-1.647355769e+01	7.060096154e+00	nan
-1.647355769e+01	7.112980769e+00	nan
-1.647355769e+01	7.165865385e+00	nan
-1.647355769e+01	7.218750000e+00	nan
-1.647355769e+01	7.271634615e+00	nan
-1.647355769e+01	7.324519231e+00	nan
-1.647355769e+01	7.377403846e+00	nan
-1.647355769e+01	7.430288462e+00	nan
-1.647355769e+01	7.483173077e+00	nan
-1.647355769e+01	7.536057692e+00	nan
-1.647355769e+01	7.588942308e+00	nan
-1.647355769e+01	7.641826923e+00	nan
-1.647355769e+01	7.694711538e+00	nan
-1.647355769e+01	7.747596154e+00	nan
-1.647355769e+01	7.800480769e+00	nan
-1.647355769e+01	7.853365385e+00	nan
-1.647355769e+01	7.906250000e+00	nan
-1.647355769e+01	7.959134615e+00	nan
-1.647355769e+01	8.012019231e+00	nan
-1.647355769e+01	8.064903846e+00	nan
-1.647355769e+01	8.117788462e+00	nan
-1.647355769e+01	8.170673077e+00	nan
-1.647355769e+01	8.223557692e+00	nan
-1.647355769e+01	8.276442308e+00	nan
-1.647355769e+01	8.329326923e+00	nan
-1.647355769e+01	8.382211538e+00	nan
-1.647355769e+01	8.435096154e+00	nan
-1.647355769e+01	8.487980769e+00	nan
-1.647355769e+01	8.540865385e+00	nan
-1.647355769e+01	8.593750000e+00	nan
-1.647355769e+01	8.646634615e+00	nan
-1.647355769e+01	8.699519231e+00	nan
-1.647355769e+01	8.752403846e+00	nan
-1.647355769e+01	8.805288462e+00	nan
-1.647355769e+01	8.858173077e+00	nan
-1.647355769e+01	8.911057692e+00	nan
-1.647355769e+01	8.963942308e+00	nan
-1.647355769e+01	9.016826923e+00	nan
-1.647355769e+01	9.069711538e+00	nan
-1.647355769e+01	9.122596154e+00	nan
-1.647355769e+01	9.175480769e+00	nan
-1.647355769e+01	9.228365385e+00	nan
-1.647355769e+01	9.281250000e+00	nan
-1.647355769e+01	9.334134615e+00	nan
-1.647355769e+01	9.387019231e+00	nan
-1.647355769e+01	9.439903846e+00	nan
-1.647355769e+01	9.492788462e+00	nan
-1.647355769e+01	9.545673077e+00	nan
-1.647355769e+01	9.598557692e+00	nan
-1.647355769e+01	9.651442308e+00	nan
-1.647355769e+01	9.704326923e+00	nan
-1.647355769e+01	9.757211538e+00	nan
-1.647355769e+01	9.810096154e+00	nan
-1.647355769e+01	9.862980769e+00	nan
-1.647355769e+01	9.915865385e+00	nan
-1.647355769e+01	9.968750000e+00	nan
-1.647355769e+01	1.002163462e+01	nan
-1.647355769e+01	1.007451923e+01	nan
-1.647355769e+01	1.012740385e+01	nan
-1.647355769e+01	1.018028846e+01	nan
-1.647355769e+01	1.023317308e+01	nan
-1.647355769e+01	1.028605769e+01	nan
-1.647355769e+01	1.033894231e+01	nan
-1.647355769e+01	1.039182692e+01	nan
-1.647355769e+01	1.044471154e+01	nan
-1.647355769e+01	1.049759615e+01	nan
-1.647355769e+01	1.055048077e+01	nan
-1.647355769e+01	1.060336538e+01	nan
-1.647355769e+01	1.065625000e+01	nan
-1.647355769e+01	1.070913462e+01	nan
-1.647355769e+01	1.076201923e+01	nan
-1.647355769e+01	1.081490385e+01	nan
-1.647355769e+01	1.086778846e+01	nan
-1.647355769e+01	1.092067308e+01	nan
-1.647355769e+01	1.097355769e+01	nan
-1.647355769e+01	1.102644231e+01	nan
-1.647355769e+01	1.107932692e+01	nan
-1.647355769e+01	1.113221154e+01	nan
-1.647355769e+01	1.118509615e+01	nan
-1.647355769e+01	1.123798077e+01	nan
-1.647355769e+01	1.129086538e+01	nan
-1.647355769e+01	1.134375000e+01	nan
-1.647355769e+01	1.139663462e+01	nan
-1.647355769e+01	1.144951923e+01	nan
-1.647355769e+01	1.150240385e+01	nan
-1.647355769e+01	1.155528846e+01	nan
-1.647355769e+01	1.160817308e+01	nan
-1.647355769e+01	1.166105769e+01	nan
-1.647355769e+01	1.171394231e+01	nan
-1.647355769e+01	1.176682692e+01	nan
-1.647355769e+01	1.181971154e+01	nan
-1.647355769e+01	1.187259615e+01	nan
-1.647355769e+01	1.192548077e+01	nan
-1.647355769e+01	1.197836538e+01	nan
-1.647355769e+01	1.203125000e+01	nan
-1.647355769e+01	1.208413462e+01	nan
-1.647355769e+01	1.213701923e+01	nan
-1.647355769e+01	1.218990385e+01	nan
-1.647355769e+01	1.224278846e+01	nan
-1.647355769e+01	1.229567308e+01	nan
-1.647355769e+01	1.234855769e+01	nan
-1.647355769e+01	1.240144231e+01	nan
-1.647355769e+01	1.245432692e+01	nan
-1.647355769e+01	1.250721154e+01	nan
-1.647355769e+01	1.256009615e+01	nan
-1.647355769e+01	1.261298077e+01	nan
-1.647355769e+01	1.266586538e+01	nan
-1.647355769e+01	1.271875000e+01	nan
-1.647355769e+01	1.277163462e+01	nan
-1.647355769e+01	1.282451923e+01	nan
-1.647355769e+01	1.287740385e+01	nan
-1.647355769e+01	1.293028846e+01	nan
-1.647355769e+01	1.298317308e+01	nan
-1.647355769e+01	1.303605769e+01	nan
-1.647355769e+01	1.308894231e+01	nan
-1.647355769e+01	1.314182692e+01	nan
-1.647355769e+01	1.319471154e+01	nan
-1.647355769e+01	1.324759615e+01	nan
-1.647355769e+01	1.330048077e+01	nan
-1.647355769e+01	1.335336538e+01	nan
-1.647355769e+01	1.340625000e+01	nan
-1.647355769e+01	1.345913462e+01	nan
-1.647355769e+01	1.351201923e+01	nan
-1.647355769e+01	1.356490385e+01	nan
-1.647355769e+01	1.361778846e+01	nan
-1.647355769e+01	1.367067308e+01	nan
-1.647355769e+01	1.372355769e+01	nan
-1.647355769e+01	1.377644231e+01	nan
