layer,nr,cvs,kappas,type
0,286,-1.50000000*4.50000000,3.20000000e+01*3.20000000e+01,node
0,287,-1.50000000*6.00000000,1.60000000e+01*1.60000000e+01,node
0,288,-1.50000000*7.50000000,1.60000000e+01*1.60000000e+01,node
0,289,-1.50000000*9.00000000,1.60000000e+01*1.60000000e+01,node
0,290,-1.50000000*10.50000000,1.60000000e+01*1.60000000e+01,node
0,291,-1.50000000*12.00000000,8.00000000e+00*8.00000000e+00,node
0,292,-1.50000000*13.50000000,4.00000000e+00*4.00000000e+00,node
0,293,-1.50000000*15.00000000,4.00000000e+00*4.00000000e+00,node
0,294,-1.50000000*16.50000000,4.00000000e+00*4.00000000e+00,node
0,295,-1.50000000*18.00000000,4.00000000e+00*4.00000000e+00,node
0,296,-1.50000000*19.50000000,4.00000000e+00*4.00000000e+00,node
0,297,-1.50000000*21.00000000,8.00000000e+00*8.00000000e+00,node
0,298,0.00000000*-21.00000000,8.00000000e+00*8.00000000e+00,node
0,299,0.00000000*-19.50000000,4.00000000e+00*4.00000000e+00,node
0,300,0.00000000*-18.00000000,2.00000000e+00*2.00000000e+00,node
0,301,0.00000000*-16.50000000,2.00000000e+00*2.00000000e+00,node
0,302,0.00000000*-15.00000000,4.00000000e+00*4.00000000e+00,node
0,303,0.00000000*-13.50000000,4.00000000e+00*4.00000000e+00,node
0,304,0.00000000*-12.00000000,8.00000000e+00*8.00000000e+00,node
0,305,0.00000000*-10.50000000,1.60000000e+01*1.60000000e+01,node
0,306,0.00000000*-9.00000000,1.60000000e+01*1.60000000e+01,node
0,307,0.00000000*-7.50000000,1.60000000e+01*1.60000000e+01,node
0,308,0.00000000*-6.00000000,3.20000000e+01*3.20000000e+01,node
0,309,0.00000000*-4.50000000,3.20000000e+01*3.20000000e+01,node
0,310,0.00000000*-3.00000000,1.00000000e+00*1.00000000e+00,node
0,311,0.00000000*-1.50000000,1.00000000e+00*1.00000000e+00,node
0,312,0.00000000*0.00000000,1.00000000e+00*1.00000000e+00,node
0,313,0.00000000*1.50000000,1.00000000e+00*1.00000000e+00,node
0,314,0.00000000*3.00000000,2.00000000e+00*2.00000000e+00,node
0,315,0.00000000*4.50000000,3.20000000e+01*3.20000000e+01,node
